gene_name	Evidence	Type	GO_term_ID	GO_term
Med26	IC	TAF	0006352	DNA-templated transcription, initiation
Med27	IC	TAF	0006352	DNA-templated transcription, initiation
Med28	IC	TAF	0006352	DNA-templated transcription, initiation
Med29	IC	TAF	0006352	DNA-templated transcription, initiation
Med30	IC	TAF	0006352	DNA-templated transcription, initiation
Med30	ISO	TAF	0006352	DNA-templated transcription, initiation
Med31	IC	TAF	0006352	DNA-templated transcription, initiation
Mitf	ISO	TAF	0006352	DNA-templated transcription, initiation
Morc1	IMP	TAF	0006352	DNA-templated transcription, initiation
Mterf1b	IDA	TAF	0006352	DNA-templated transcription, initiation
Myc	ISO	TAF	0006352	DNA-templated transcription, initiation
Myc	IDA	TAF	0006352	DNA-templated transcription, initiation
Ncoa6	ISO	TAF	0006352	DNA-templated transcription, initiation
Nkx2-5	IDA	TAF	0006352	DNA-templated transcription, initiation
Paxip1	IBA	TAF	0006352	DNA-templated transcription, initiation
Paxip1	IMP	TAF	0006352	DNA-templated transcription, initiation
Paxip1	ISO	TAF	0006352	DNA-templated transcription, initiation
Polr1e	IBA	TAF	0006352	DNA-templated transcription, initiation
Polr1e	IDA	TAF	0006352	DNA-templated transcription, initiation
Polr1f	IEA	TAF	0006352	DNA-templated transcription, initiation
Polr2d	IEA	TAF	0006352	DNA-templated transcription, initiation
Polr2d	IBA	TAF	0006352	DNA-templated transcription, initiation
Polr2g	IEA	TAF	0006352	DNA-templated transcription, initiation
Polr2g	IBA	TAF	0006352	DNA-templated transcription, initiation
Polr2i	IBA	TAF	0006352	DNA-templated transcription, initiation
Polr3h	IEA	TAF	0006352	DNA-templated transcription, initiation
Polr3h	IBA	TAF	0006352	DNA-templated transcription, initiation
Polrmt	ISO	TAF	0006352	DNA-templated transcription, initiation
Pou5f1	IDA	TAF	0006352	DNA-templated transcription, initiation
Psmc6	IBA	TAF	0006352	DNA-templated transcription, initiation
Pwwp2a	IMP	TAF	0006352	DNA-templated transcription, initiation
Rrn3	IDA	TAF	0006352	DNA-templated transcription, initiation
Rrn3	IBA	TAF	0006352	DNA-templated transcription, initiation
Rrn3	IMP	TAF	0006352	DNA-templated transcription, initiation
Rsf1	ISO	TAF	0006352	DNA-templated transcription, initiation
Setx	ISO	TAF	0006352	DNA-templated transcription, initiation
Smarca5	ISO	TAF	0006352	DNA-templated transcription, initiation
Snapc5	IEA	TAF	0006352	DNA-templated transcription, initiation
Srf	ISO	TAF	0006352	DNA-templated transcription, initiation
Sub1	IBA	TAF	0006352	DNA-templated transcription, initiation
Taf1	IEA	TAF	0006352	DNA-templated transcription, initiation
Taf1	IBA	TAF	0006352	DNA-templated transcription, initiation
Taf1b	ISO	TAF	0006352	DNA-templated transcription, initiation
Taf2	ISO	TAF	0006352	DNA-templated transcription, initiation
Taf2	IBA	TAF	0006352	DNA-templated transcription, initiation
Taf3	ISO	TAF	0006352	DNA-templated transcription, initiation
Taf4	ISO	TAF	0006352	DNA-templated transcription, initiation
Taf4	IBA	TAF	0006352	DNA-templated transcription, initiation
Taf4b	IEA	TAF	0006352	DNA-templated transcription, initiation
Taf4b	ISO	TAF	0006352	DNA-templated transcription, initiation
Taf4b	IBA	TAF	0006352	DNA-templated transcription, initiation
Taf5	ISO	TAF	0006352	DNA-templated transcription, initiation
Taf5	IBA	TAF	0006352	DNA-templated transcription, initiation
Taf6	ISO	TAF	0006352	DNA-templated transcription, initiation
Taf6	IBA	TAF	0006352	DNA-templated transcription, initiation
Taf6l	IEA	TAF	0006352	DNA-templated transcription, initiation
Taf6l	IBA	TAF	0006352	DNA-templated transcription, initiation
Taf7	ISO	TAF	0006352	DNA-templated transcription, initiation
Taf7	IBA	TAF	0006352	DNA-templated transcription, initiation
Taf7l	IBA	TAF	0006352	DNA-templated transcription, initiation
Taf7l	IEA	TAF	0006352	DNA-templated transcription, initiation
Taf7l2	IBA	TAF	0006352	DNA-templated transcription, initiation
Taf8	ISO	TAF	0006352	DNA-templated transcription, initiation
Taf8	IBA	TAF	0006352	DNA-templated transcription, initiation
Taf9	ISO	TAF	0006352	DNA-templated transcription, initiation
Taf9	IBA	TAF	0006352	DNA-templated transcription, initiation
Taf9b	IEA	TAF	0006352	DNA-templated transcription, initiation
Taf10	ISO	TAF	0006352	DNA-templated transcription, initiation
Taf10	IMP	TAF	0006352	DNA-templated transcription, initiation
Taf10	IBA	TAF	0006352	DNA-templated transcription, initiation
Taf11	ISO	TAF	0006352	DNA-templated transcription, initiation
Taf11	IBA	TAF	0006352	DNA-templated transcription, initiation
Taf11	IEA	TAF	0006352	DNA-templated transcription, initiation
Taf12	ISO	TAF	0006352	DNA-templated transcription, initiation
Taf12	IBA	TAF	0006352	DNA-templated transcription, initiation
Taf13	ISO	TAF	0006352	DNA-templated transcription, initiation
Tbp	IBA	TAF	0006352	DNA-templated transcription, initiation
Tbp	ISO	TAF	0006352	DNA-templated transcription, initiation
Tbpl1	IBA	TAF	0006352	DNA-templated transcription, initiation
Tbpl2	IBA	TAF	0006352	DNA-templated transcription, initiation
Tfam	IBA	TAF	0006352	DNA-templated transcription, initiation
Tfam	ISO	TAF	0006352	DNA-templated transcription, initiation
Tfb1m	IBA	TAF	0006352	DNA-templated transcription, initiation
Tfb2m	IBA	TAF	0006352	DNA-templated transcription, initiation
Tfb2m	ISO	TAF	0006352	DNA-templated transcription, initiation
Thra	ISO	TAF	0006352	DNA-templated transcription, initiation
Trp53	ISO	TAF	0006352	DNA-templated transcription, initiation
Ttf1	IDA	TAF	0006352	DNA-templated transcription, initiation
Twist1	ISO	TAF	0006352	DNA-templated transcription, initiation
Ubtf	ISO	TAF	0006352	DNA-templated transcription, initiation
Wnt10b	IDA	TAF	0006352	DNA-templated transcription, initiation
Xpa	IGI	TAF	0006352	DNA-templated transcription, initiation
Zfp451	IBA	TAF	0006352	DNA-templated transcription, initiation
Zfp451	ISO	TAF	0006352	DNA-templated transcription, initiation
Actl6a	IBA	Chromatin_binding	0003682	chromatin binding
Actl6a	IDA	Chromatin_binding	0003682	chromatin binding
Actl6b	IBA	Chromatin_binding	0003682	chromatin binding
Actn4	ISO	Chromatin_binding	0003682	chromatin binding
Actr6	IBA	Chromatin_binding	0003682	chromatin binding
Actrt1	IBA	Chromatin_binding	0003682	chromatin binding
Actrt1	ISO	Chromatin_binding	0003682	chromatin binding
Adnp	IDA	Chromatin_binding	0003682	chromatin binding
Aire	IBA	Chromatin_binding	0003682	chromatin binding
Aire	ISO	Chromatin_binding	0003682	chromatin binding
Ajuba	IDA	Chromatin_binding	0003682	chromatin binding
Akap8	ISO	Chromatin_binding	0003682	chromatin binding
Ankrd2	IDA	Chromatin_binding	0003682	chromatin binding
Ankrd17	ISO	Chromatin_binding	0003682	chromatin binding
Apbb1	ISO	Chromatin_binding	0003682	chromatin binding
Apex1	ISO	Chromatin_binding	0003682	chromatin binding
App	ISO	Chromatin_binding	0003682	chromatin binding
Aptx	ISO	Chromatin_binding	0003682	chromatin binding
Ar	ISO	Chromatin_binding	0003682	chromatin binding
Arid1a	IBA	Chromatin_binding	0003682	chromatin binding
Arid1a	IDA	Chromatin_binding	0003682	chromatin binding
Arid1b	IBA	Chromatin_binding	0003682	chromatin binding
Arid3a	IDA	Chromatin_binding	0003682	chromatin binding
Arid3c	IDA	Chromatin_binding	0003682	chromatin binding
Arid5a	IDA	Chromatin_binding	0003682	chromatin binding
Arx	IDA	Chromatin_binding	0003682	chromatin binding
Ascl1	IDA	Chromatin_binding	0003682	chromatin binding
Asf1a	IDA	Chromatin_binding	0003682	chromatin binding
Ash1l	IEA	Chromatin_binding	0003682	chromatin binding
Asxl1	IBA	Chromatin_binding	0003682	chromatin binding
Asxl2	IBA	Chromatin_binding	0003682	chromatin binding
Asxl2	IDA	Chromatin_binding	0003682	chromatin binding
Asxl3	IBA	Chromatin_binding	0003682	chromatin binding
Atad2	IBA	Chromatin_binding	0003682	chromatin binding
Atad2b	IBA	Chromatin_binding	0003682	chromatin binding
Atf2	IDA	Chromatin_binding	0003682	chromatin binding
Atf2	ISO	Chromatin_binding	0003682	chromatin binding
Atf4	IDA	Chromatin_binding	0003682	chromatin binding
Atf4	ISO	Chromatin_binding	0003682	chromatin binding
Atf5	IDA	Chromatin_binding	0003682	chromatin binding
Atf5	ISO	Chromatin_binding	0003682	chromatin binding
Atoh1	IDA	Chromatin_binding	0003682	chromatin binding
Atrx	IDA	Chromatin_binding	0003682	chromatin binding
Atrx	ISO	Chromatin_binding	0003682	chromatin binding
Atrx	IBA	Chromatin_binding	0003682	chromatin binding
Atxn1	IDA	Chromatin_binding	0003682	chromatin binding
Atxn7	IDA	Chromatin_binding	0003682	chromatin binding
Auts2	ISO	Chromatin_binding	0003682	chromatin binding
Bahcc1	IEA	Chromatin_binding	0003682	chromatin binding
Bahd1	IBA	Chromatin_binding	0003682	chromatin binding
Bahd1	ISO	Chromatin_binding	0003682	chromatin binding
Bap1	ISO	Chromatin_binding	0003682	chromatin binding
Bap1	IDA	Chromatin_binding	0003682	chromatin binding
Barx2	IDA	Chromatin_binding	0003682	chromatin binding
Bcas3	ISO	Chromatin_binding	0003682	chromatin binding
Bcl6	IDA	Chromatin_binding	0003682	chromatin binding
Bcl6	ISO	Chromatin_binding	0003682	chromatin binding
Bend6	IDA	Chromatin_binding	0003682	chromatin binding
Bhlhe22	IDA	Chromatin_binding	0003682	chromatin binding
Bmi1	IDA	Chromatin_binding	0003682	chromatin binding
Bmi1	IBA	Chromatin_binding	0003682	chromatin binding
Bmi1	ISO	Chromatin_binding	0003682	chromatin binding
Brca1	ISO	Chromatin_binding	0003682	chromatin binding
Brd2	ISO	Chromatin_binding	0003682	chromatin binding
Brd3	ISO	Chromatin_binding	0003682	chromatin binding
Brd4	IDA	Chromatin_binding	0003682	chromatin binding
Brd4	ISO	Chromatin_binding	0003682	chromatin binding
Brip1	ISO	Chromatin_binding	0003682	chromatin binding
Cabin1	IBA	Chromatin_binding	0003682	chromatin binding
Calcoco1	IDA	Chromatin_binding	0003682	chromatin binding
Camta2	ISO	Chromatin_binding	0003682	chromatin binding
Cbfa2t3	IDA	Chromatin_binding	0003682	chromatin binding
Cbx1	IBA	Chromatin_binding	0003682	chromatin binding
Cbx2	IDA	Chromatin_binding	0003682	chromatin binding
Cbx3	IBA	Chromatin_binding	0003682	chromatin binding
Cbx4	IDA	Chromatin_binding	0003682	chromatin binding
Cbx5	IBA	Chromatin_binding	0003682	chromatin binding
Cbx5	IDA	Chromatin_binding	0003682	chromatin binding
Cbx7	IDA	Chromatin_binding	0003682	chromatin binding
Cbx8	IBA	Chromatin_binding	0003682	chromatin binding
Ccnt1	IDA	Chromatin_binding	0003682	chromatin binding
Ccnt2	IDA	Chromatin_binding	0003682	chromatin binding
Cdc6	IDA	Chromatin_binding	0003682	chromatin binding
Cdc45	IBA	Chromatin_binding	0003682	chromatin binding
Cdk1	IDA	Chromatin_binding	0003682	chromatin binding
Cdk9	IDA	Chromatin_binding	0003682	chromatin binding
Cdk9	ISO	Chromatin_binding	0003682	chromatin binding
Cdt1	ISO	Chromatin_binding	0003682	chromatin binding
Cdyl	IDA	Chromatin_binding	0003682	chromatin binding
Cebpa	IDA	Chromatin_binding	0003682	chromatin binding
Cebpb	IDA	Chromatin_binding	0003682	chromatin binding
Cenpb	IEA	Chromatin_binding	0003682	chromatin binding
Cenps	IBA	Chromatin_binding	0003682	chromatin binding
Cenps	ISO	Chromatin_binding	0003682	chromatin binding
Cgas	IBA	Chromatin_binding	0003682	chromatin binding
Cgas	IDA	Chromatin_binding	0003682	chromatin binding
Cgas	ISO	Chromatin_binding	0003682	chromatin binding
Chd1	IBA	Chromatin_binding	0003682	chromatin binding
Chd1	NAS	Chromatin_binding	0003682	chromatin binding
Chd1l	ISO	Chromatin_binding	0003682	chromatin binding
Chd2	IBA	Chromatin_binding	0003682	chromatin binding
Chd3	IBA	Chromatin_binding	0003682	chromatin binding
Chd4	IBA	Chromatin_binding	0003682	chromatin binding
Chd5	IBA	Chromatin_binding	0003682	chromatin binding
Chd5	ISO	Chromatin_binding	0003682	chromatin binding
Chd6	IBA	Chromatin_binding	0003682	chromatin binding
Chd7	IBA	Chromatin_binding	0003682	chromatin binding
Chd7	IDA	Chromatin_binding	0003682	chromatin binding
Chd8	IBA	Chromatin_binding	0003682	chromatin binding
Chd8	IDA	Chromatin_binding	0003682	chromatin binding
Chd8	ISO	Chromatin_binding	0003682	chromatin binding
Cic	IDA	Chromatin_binding	0003682	chromatin binding
Cited1	IDA	Chromatin_binding	0003682	chromatin binding
Cited2	IDA	Chromatin_binding	0003682	chromatin binding
Cks2	IDA	Chromatin_binding	0003682	chromatin binding
Clock	IDA	Chromatin_binding	0003682	chromatin binding
Coq7	ISO	Chromatin_binding	0003682	chromatin binding
Cramp1	IBA	Chromatin_binding	0003682	chromatin binding
Creb3	ISO	Chromatin_binding	0003682	chromatin binding
Creb3l1	IDA	Chromatin_binding	0003682	chromatin binding
Crebbp	IDA	Chromatin_binding	0003682	chromatin binding
Crebbp	ISO	Chromatin_binding	0003682	chromatin binding
Crebbp	IBA	Chromatin_binding	0003682	chromatin binding
Crtc2	ISO	Chromatin_binding	0003682	chromatin binding
Crx	IDA	Chromatin_binding	0003682	chromatin binding
Csnk2b	ISO	Chromatin_binding	0003682	chromatin binding
Ctbp1	IDA	Chromatin_binding	0003682	chromatin binding
Ctbp2	IDA	Chromatin_binding	0003682	chromatin binding
Ctcf	IDA	Chromatin_binding	0003682	chromatin binding
Ctcf	ISO	Chromatin_binding	0003682	chromatin binding
Ctcfl	IBA	Chromatin_binding	0003682	chromatin binding
Ctnnb1	IDA	Chromatin_binding	0003682	chromatin binding
Ctnnb1	IGI	Chromatin_binding	0003682	chromatin binding
Cux1	IDA	Chromatin_binding	0003682	chromatin binding
Cys1	IDA	Chromatin_binding	0003682	chromatin binding
Ddx1	ISO	Chromatin_binding	0003682	chromatin binding
Ddx5	IDA	Chromatin_binding	0003682	chromatin binding
Ddx11	ISO	Chromatin_binding	0003682	chromatin binding
Ddx17	IDA	Chromatin_binding	0003682	chromatin binding
Dhx9	ISO	Chromatin_binding	0003682	chromatin binding
Dhx30	ISO	Chromatin_binding	0003682	chromatin binding
Dlx1	IDA	Chromatin_binding	0003682	chromatin binding
Dlx2	IDA	Chromatin_binding	0003682	chromatin binding
Dlx3	IDA	Chromatin_binding	0003682	chromatin binding
Dmrt1	IDA	Chromatin_binding	0003682	chromatin binding
Dnajc2	ISO	Chromatin_binding	0003682	chromatin binding
Dnmt1	IDA	Chromatin_binding	0003682	chromatin binding
Dnmt1	ISO	Chromatin_binding	0003682	chromatin binding
Dnmt3a	IDA	Chromatin_binding	0003682	chromatin binding
Dnmt3a	ISO	Chromatin_binding	0003682	chromatin binding
Dnmt3b	ISO	Chromatin_binding	0003682	chromatin binding
Dnttip1	IBA	Chromatin_binding	0003682	chromatin binding
Dnttip1	ISO	Chromatin_binding	0003682	chromatin binding
Dppa2	IBA	Chromatin_binding	0003682	chromatin binding
Dppa2	IDA	Chromatin_binding	0003682	chromatin binding
Dppa4	IBA	Chromatin_binding	0003682	chromatin binding
E2f4	IDA	Chromatin_binding	0003682	chromatin binding
E2f4	ISO	Chromatin_binding	0003682	chromatin binding
Ebf2	IDA	Chromatin_binding	0003682	chromatin binding
Ecsit	IDA	Chromatin_binding	0003682	chromatin binding
Eed	IDA	Chromatin_binding	0003682	chromatin binding
Eed	ISO	Chromatin_binding	0003682	chromatin binding
Eed	IBA	Chromatin_binding	0003682	chromatin binding
Egfr	ISO	Chromatin_binding	0003682	chromatin binding
Egr1	ISO	Chromatin_binding	0003682	chromatin binding
Egr2	IDA	Chromatin_binding	0003682	chromatin binding
Ehmt2	IDA	Chromatin_binding	0003682	chromatin binding
Ehmt2	ISO	Chromatin_binding	0003682	chromatin binding
Elk1	ISO	Chromatin_binding	0003682	chromatin binding
Elk4	ISO	Chromatin_binding	0003682	chromatin binding
Eny2	IBA	Chromatin_binding	0003682	chromatin binding
Eomes	IDA	Chromatin_binding	0003682	chromatin binding
Ep300	IDA	Chromatin_binding	0003682	chromatin binding
Ep300	ISO	Chromatin_binding	0003682	chromatin binding
Ep300	IBA	Chromatin_binding	0003682	chromatin binding
Ep400	IBA	Chromatin_binding	0003682	chromatin binding
Ep400	ISO	Chromatin_binding	0003682	chromatin binding
Epop	IDA	Chromatin_binding	0003682	chromatin binding
Ercc1	IDA	Chromatin_binding	0003682	chromatin binding
Ercc3	IDA	Chromatin_binding	0003682	chromatin binding
Ercc4	IDA	Chromatin_binding	0003682	chromatin binding
Ercc6	ISO	Chromatin_binding	0003682	chromatin binding
Erg	IDA	Chromatin_binding	0003682	chromatin binding
Esr1	IDA	Chromatin_binding	0003682	chromatin binding
Esr1	ISO	Chromatin_binding	0003682	chromatin binding
Esr2	ISO	Chromatin_binding	0003682	chromatin binding
Evx1os	IDA	Chromatin_binding	0003682	chromatin binding
Exo1	IDA	Chromatin_binding	0003682	chromatin binding
Eya3	IGI	Chromatin_binding	0003682	chromatin binding
Ezh1	IBA	Chromatin_binding	0003682	chromatin binding
Ezh1	ISO	Chromatin_binding	0003682	chromatin binding
Ezh2	IBA	Chromatin_binding	0003682	chromatin binding
Ezh2	IDA	Chromatin_binding	0003682	chromatin binding
Ezh2	ISO	Chromatin_binding	0003682	chromatin binding
Faap24	IBA	Chromatin_binding	0003682	chromatin binding
Faap24	ISO	Chromatin_binding	0003682	chromatin binding
Fabp1	IDA	Chromatin_binding	0003682	chromatin binding
Fancm	ISO	Chromatin_binding	0003682	chromatin binding
Fcor	IDA	Chromatin_binding	0003682	chromatin binding
Fezf2	IDA	Chromatin_binding	0003682	chromatin binding
Fli1	IDA	Chromatin_binding	0003682	chromatin binding
Fmr1	IDA	Chromatin_binding	0003682	chromatin binding
Fos	IDA	Chromatin_binding	0003682	chromatin binding
Fosl2	IDA	Chromatin_binding	0003682	chromatin binding
Foxa1	IDA	Chromatin_binding	0003682	chromatin binding
Foxa2	IDA	Chromatin_binding	0003682	chromatin binding
Foxc1	IDA	Chromatin_binding	0003682	chromatin binding
Foxc2	ISO	Chromatin_binding	0003682	chromatin binding
Foxc2	ISS	Chromatin_binding	0003682	chromatin binding
Foxc2	IDA	Chromatin_binding	0003682	chromatin binding
Foxn4	IDA	Chromatin_binding	0003682	chromatin binding
Foxo1	IDA	Chromatin_binding	0003682	chromatin binding
Foxo3	IDA	Chromatin_binding	0003682	chromatin binding
Foxo4	ISO	Chromatin_binding	0003682	chromatin binding
Foxp1	IDA	Chromatin_binding	0003682	chromatin binding
Fus	ISO	Chromatin_binding	0003682	chromatin binding
Gabpa	IDA	Chromatin_binding	0003682	chromatin binding
Gadd45a	IDA	Chromatin_binding	0003682	chromatin binding
Gata1	IDA	Chromatin_binding	0003682	chromatin binding
Gata1	ISO	Chromatin_binding	0003682	chromatin binding
Gata2	IDA	Chromatin_binding	0003682	chromatin binding
Gata2	ISO	Chromatin_binding	0003682	chromatin binding
Gata4	IDA	Chromatin_binding	0003682	chromatin binding
Gata6	IDA	Chromatin_binding	0003682	chromatin binding
Gli1	IDA	Chromatin_binding	0003682	chromatin binding
Gli1	ISO	Chromatin_binding	0003682	chromatin binding
Gli2	IDA	Chromatin_binding	0003682	chromatin binding
Gli2	ISO	Chromatin_binding	0003682	chromatin binding
Gli3	IGI	Chromatin_binding	0003682	chromatin binding
Glyr1	IDA	Chromatin_binding	0003682	chromatin binding
Glyr1	ISO	Chromatin_binding	0003682	chromatin binding
Gm20379	IBA	Chromatin_binding	0003682	chromatin binding
Gmnc	IEA	Chromatin_binding	0003682	chromatin binding
Gper1	ISO	Chromatin_binding	0003682	chromatin binding
Grhl1	ISO	Chromatin_binding	0003682	chromatin binding
Grhl2	IDA	Chromatin_binding	0003682	chromatin binding
Grhl2	ISO	Chromatin_binding	0003682	chromatin binding
Grhl3	ISO	Chromatin_binding	0003682	chromatin binding
Grwd1	ISO	Chromatin_binding	0003682	chromatin binding
Gtf2b	IDA	Chromatin_binding	0003682	chromatin binding
Gtf2b	ISO	Chromatin_binding	0003682	chromatin binding
Gtf2f1	ISO	Chromatin_binding	0003682	chromatin binding
Gtf2h1	ISO	Chromatin_binding	0003682	chromatin binding
H1f0	ISO	Chromatin_binding	0003682	chromatin binding
H1f0	IBA	Chromatin_binding	0003682	chromatin binding
H1f1	ISO	Chromatin_binding	0003682	chromatin binding
H1f1	IBA	Chromatin_binding	0003682	chromatin binding
H1f2	ISO	Chromatin_binding	0003682	chromatin binding
H1f2	IBA	Chromatin_binding	0003682	chromatin binding
H1f3	ISO	Chromatin_binding	0003682	chromatin binding
H1f3	IBA	Chromatin_binding	0003682	chromatin binding
H1f4	ISO	Chromatin_binding	0003682	chromatin binding
H1f4	IBA	Chromatin_binding	0003682	chromatin binding
H1f5	ISO	Chromatin_binding	0003682	chromatin binding
H1f5	IBA	Chromatin_binding	0003682	chromatin binding
H1f6	IBA	Chromatin_binding	0003682	chromatin binding
H1f8	IBA	Chromatin_binding	0003682	chromatin binding
H1f8	IDA	Chromatin_binding	0003682	chromatin binding
H1f9	IBA	Chromatin_binding	0003682	chromatin binding
H1f10	IBA	Chromatin_binding	0003682	chromatin binding
H2az1	ISO	Chromatin_binding	0003682	chromatin binding
H3c14	IDA	Chromatin_binding	0003682	chromatin binding
H3f3a	ISO	Chromatin_binding	0003682	chromatin binding
H3f3b	ISO	Chromatin_binding	0003682	chromatin binding
Hcfc1	ISO	Chromatin_binding	0003682	chromatin binding
Hcfc1	IDA	Chromatin_binding	0003682	chromatin binding
Hdac1	IDA	Chromatin_binding	0003682	chromatin binding
Hdac1	ISO	Chromatin_binding	0003682	chromatin binding
Hdac2	IDA	Chromatin_binding	0003682	chromatin binding
Hdac2	ISO	Chromatin_binding	0003682	chromatin binding
Hdac3	IDA	Chromatin_binding	0003682	chromatin binding
Hdac3	ISO	Chromatin_binding	0003682	chromatin binding
Hdac4	IDA	Chromatin_binding	0003682	chromatin binding
Hdac4	ISO	Chromatin_binding	0003682	chromatin binding
Hdac5	ISO	Chromatin_binding	0003682	chromatin binding
Hdac7	IDA	Chromatin_binding	0003682	chromatin binding
Hdac8	ISO	Chromatin_binding	0003682	chromatin binding
Hdgfl2	IDA	Chromatin_binding	0003682	chromatin binding
Hdgfl3	NAS	Chromatin_binding	0003682	chromatin binding
Hells	IBA	Chromatin_binding	0003682	chromatin binding
Hells	IDA	Chromatin_binding	0003682	chromatin binding
Hes1	ISO	Chromatin_binding	0003682	chromatin binding
Hes5	ISO	Chromatin_binding	0003682	chromatin binding
Hesx1	IDA	Chromatin_binding	0003682	chromatin binding
Hhex	IDA	Chromatin_binding	0003682	chromatin binding
Hinfp	IDA	Chromatin_binding	0003682	chromatin binding
Hira	IBA	Chromatin_binding	0003682	chromatin binding
Hmga1	IDA	Chromatin_binding	0003682	chromatin binding
Hmga2	ISO	Chromatin_binding	0003682	chromatin binding
Hmgn1	IBA	Chromatin_binding	0003682	chromatin binding
Hmgn1	IDA	Chromatin_binding	0003682	chromatin binding
Hmgn1	IEA	Chromatin_binding	0003682	chromatin binding
Hmgn2	IBA	Chromatin_binding	0003682	chromatin binding
Hmgn3	IBA	Chromatin_binding	0003682	chromatin binding
Hmgn3	IDA	Chromatin_binding	0003682	chromatin binding
Hmgn3	ISS	Chromatin_binding	0003682	chromatin binding
Hmgn3	IEA	Chromatin_binding	0003682	chromatin binding
Hmgn5	IDA	Chromatin_binding	0003682	chromatin binding
Hmgn5	IEA	Chromatin_binding	0003682	chromatin binding
Hnf1a	IDA	Chromatin_binding	0003682	chromatin binding
Hnf4a	IDA	Chromatin_binding	0003682	chromatin binding
Hnrnpd	ISO	Chromatin_binding	0003682	chromatin binding
Hnrnpu	ISO	Chromatin_binding	0003682	chromatin binding
Hnrnpu	IBA	Chromatin_binding	0003682	chromatin binding
Hnrnpu	IDA	Chromatin_binding	0003682	chromatin binding
Hoxc13	IDA	Chromatin_binding	0003682	chromatin binding
Hoxd10	IDA	Chromatin_binding	0003682	chromatin binding
Hoxd13	IDA	Chromatin_binding	0003682	chromatin binding
Hp1bp3	IEA	Chromatin_binding	0003682	chromatin binding
Hp1bp3	IBA	Chromatin_binding	0003682	chromatin binding
Hp1bp3	ISO	Chromatin_binding	0003682	chromatin binding
Hpf1	ISO	Chromatin_binding	0003682	chromatin binding
Hr	IBA	Chromatin_binding	0003682	chromatin binding
Hsf1	IDA	Chromatin_binding	0003682	chromatin binding
Hsf1	ISO	Chromatin_binding	0003682	chromatin binding
Hsf3	IDA	Chromatin_binding	0003682	chromatin binding
Ift74	IDA	Chromatin_binding	0003682	chromatin binding
Ikzf3	ISO	Chromatin_binding	0003682	chromatin binding
Ikzf5	ISO	Chromatin_binding	0003682	chromatin binding
Ing2	IEA	Chromatin_binding	0003682	chromatin binding
Ing5	IBA	Chromatin_binding	0003682	chromatin binding
Ing5	IDA	Chromatin_binding	0003682	chromatin binding
Ing5	IGI	Chromatin_binding	0003682	chromatin binding
Insm1	ISO	Chromatin_binding	0003682	chromatin binding
Irf3	IDA	Chromatin_binding	0003682	chromatin binding
Isl1	IDA	Chromatin_binding	0003682	chromatin binding
Jarid2	IDA	Chromatin_binding	0003682	chromatin binding
Jdp2	IDA	Chromatin_binding	0003682	chromatin binding
Jmjd1c	IBA	Chromatin_binding	0003682	chromatin binding
Jun	IDA	Chromatin_binding	0003682	chromatin binding
Kat2a	IDA	Chromatin_binding	0003682	chromatin binding
Kat2a	ISO	Chromatin_binding	0003682	chromatin binding
Kat2b	IDA	Chromatin_binding	0003682	chromatin binding
Kat2b	ISO	Chromatin_binding	0003682	chromatin binding
Kat5	IDA	Chromatin_binding	0003682	chromatin binding
Kat5	ISO	Chromatin_binding	0003682	chromatin binding
Kat6a	IGI	Chromatin_binding	0003682	chromatin binding
Kcnq1ot1	IDA	Chromatin_binding	0003682	chromatin binding
Kdm1a	IBA	Chromatin_binding	0003682	chromatin binding
Kdm1a	IDA	Chromatin_binding	0003682	chromatin binding
Kdm1a	ISO	Chromatin_binding	0003682	chromatin binding
Kdm1b	IBA	Chromatin_binding	0003682	chromatin binding
Kdm3a	IDA	Chromatin_binding	0003682	chromatin binding
Kdm3a	IBA	Chromatin_binding	0003682	chromatin binding
Kdm3b	IBA	Chromatin_binding	0003682	chromatin binding
Kdm4d	IDA	Chromatin_binding	0003682	chromatin binding
Kdm5a	IDA	Chromatin_binding	0003682	chromatin binding
Kdm6a	IBA	Chromatin_binding	0003682	chromatin binding
Kdm6a	IDA	Chromatin_binding	0003682	chromatin binding
Kdm6a	ISO	Chromatin_binding	0003682	chromatin binding
Kdm6b	ISO	Chromatin_binding	0003682	chromatin binding
Kdm6b	IBA	Chromatin_binding	0003682	chromatin binding
Kdm8	ISO	Chromatin_binding	0003682	chromatin binding
Klf4	IDA	Chromatin_binding	0003682	chromatin binding
Klf4	ISO	Chromatin_binding	0003682	chromatin binding
Klf14	IDA	Chromatin_binding	0003682	chromatin binding
Klhdc3	IBA	Chromatin_binding	0003682	chromatin binding
Klhdc3	ISO	Chromatin_binding	0003682	chromatin binding
Kmt2a	IDA	Chromatin_binding	0003682	chromatin binding
Kmt5b	ISO	Chromatin_binding	0003682	chromatin binding
Kmt5c	ISO	Chromatin_binding	0003682	chromatin binding
L3mbtl1	IBA	Chromatin_binding	0003682	chromatin binding
L3mbtl1	ISO	Chromatin_binding	0003682	chromatin binding
L3mbtl2	IBA	Chromatin_binding	0003682	chromatin binding
L3mbtl2	IDA	Chromatin_binding	0003682	chromatin binding
L3mbtl3	IBA	Chromatin_binding	0003682	chromatin binding
L3mbtl3	ISO	Chromatin_binding	0003682	chromatin binding
L3mbtl4	IBA	Chromatin_binding	0003682	chromatin binding
